id,depression
828763412,0.21119421168049404
2009293273,0.11077529014943571
360753013,0.07101879560136679
321912830,0.1226358143425864
1090960107,0.2934913350274622
1107396025,0.11259853388378196
1128632639,0.0481341493304325
1633339737,0.5905737829048795
326100448,0.07711490864250378
1517345440,0.03805206339418135
1676536859,0.09689740698851189
1467100908,0.08834902777394056
1697548081,0.09495401484398688
292594650,0.13747552559770593
318104561,0.2514618024818548
1766958173,0.14643065585988213
486063892,0.1663921009004164
834920392,0.1689308028434563
1469882886,0.14016360889414123
622197092,0.1435583076156818
759549858,0.07111103643851201
1152305047,0.07213403361947346
905165884,0.3390299586342575
227399453,0.13393364816837044
936156493,0.18232305918525935
1263364682,0.17773700306437817
1469618247,0.037615657216217714
928360618,0.10565298927646177
2035126941,0.10134703833332846
1505465539,0.07996849191949858
2145234908,0.20170882201479537
1157519612,0.21411652389433103
1582685542,0.21210209095825724
1891608297,0.1753718643789596
1018517321,0.14692624198184132
1925430670,0.13301980567835794
1830474941,0.08824824255160457
1097575087,0.16059891817991434
208918506,0.15006890402901632
1612101096,0.07999852298750845
959319001,0.5546677950069332
663537819,0.10117982588048403
1116393342,0.10035093288889924
1252911512,0.259938632103057
2048561489,0.059964580758086895
512161194,0.18386088103423728
126726892,0.08389660509989451
980007027,0.2004967024280338
1178635740,0.36770054997433493
478600443,0.3436573632003781
324462329,0.21022240404506878
1164751526,0.12734052322205658
1971243519,0.13570659734873353
1880622160,0.09497960589273889
64210479,0.13481521521261958
2036000433,0.1793173529029151
874885581,0.38784664294509696
1862406404,0.08900424966121426
456767460,0.08247378152466814
657359280,0.11411395463579804
1250156724,0.25408210386128577
2092731631,0.1787327194036863
2036316161,0.21911749673415853
56287870,0.16044846616768732
1504260188,0.22595322528991946
421870289,0.14499184734000992
1802871101,0.07288300615111051
301500989,0.0939037050073404
1676714752,0.36038728842701406
645235691,0.042057261704078815
1350546597,0.06957125373327193
1005495938,0.25436440943592137
1858263086,0.06904914041209599
524332077,0.15914613814319506
1847107821,0.15390242461683248
1386313344,0.48176421046424
340636034,0.2292134104113172
1613756840,0.45233549216112906
1027921884,0.04186312926091731
413595098,0.2630881983735986
1388129947,0.05480247831230992
1436079848,0.08707164218895452
43303565,0.19728258604729632
320183413,0.21088227273898955
1704708988,0.0899825005017622
369770690,0.12419421449192102
1198953563,0.2821391396239313
1893745569,0.1146385469039712
1180672293,0.18058424426337183
1572114366,0.0849784177500908
2065083495,0.37977044217526235
1059376962,0.1264036049046115
409962812,0.03855784004402911
1787287423,0.27013549726710395
1443276368,0.35882725457934095
868866252,0.35272664717662505
1763696969,0.1728647126009477
1115489776,0.174284962834384
1516944625,0.04365451480820034
834328391,0.19761385509485446
293848412,0.22378406727600886
621240700,0.3784857335037385
1269057482,0.1658111941728479
1137678207,0.25053887452106066
1169025313,0.22667098949010614
2076178481,0.23814052858167542
242207798,0.10813442027750239
682358284,0.343669032633788
783266545,0.09612193358063302
1191502069,0.17966229972720554
291819066,0.25979231339076225
1128215740,0.2317110452144195
422079984,0.05589355224068715
589667497,0.16764158812858815
1927716088,0.1285509487606339
1822983720,0.2745314001486806
1501807253,0.09162054023298631
1502985298,0.29977002109507067
1026875684,0.21931918972194442
2003424933,0.051134716953500775
820966293,0.06725529997652717
1453637555,0.15610873471711845
1683943007,0.21412674293699804
830402490,0.03712360920870418
988659014,0.2004967024280338
1474268084,0.17574225042469033
1805293925,0.09015097150394524
1839935483,0.18868147846667072
582129250,0.16708616374109833
1786945583,0.0760338723036136
497194570,0.1485301773743491
606186857,0.11443633840511927
66121021,0.04239957474541593
1159645433,0.16919009078676592
957803976,0.24297765006810723
119394310,0.15859605097321416
1316996219,0.04163550819749751
745251910,0.17246975899505806
1270586424,0.14541977867315256
1618993817,0.04430370094554703
66079867,0.048598655785572174
459728766,0.1332167563055725
2068686698,0.11479356138619656
508468803,0.1301576688271265
617585715,0.08392185703498185
156863044,0.13880183516275899
86813290,0.11430329779679037
1524669263,0.2461498709533955
1107021317,0.07249967451095796
1522073298,0.2057673656983195
1142816558,0.29658266809060696
1068484209,0.07574249436657993
2029099702,0.2017703347125027
1261864740,0.17128276725282246
1070980785,0.08516566914741477
125103762,0.15765912706532226
791196742,0.08150213726343233
903273115,0.3415463586309326
1255991324,0.20979101934545202
282585370,0.07711490864250378
155041284,0.14395270386687098
1284347322,0.04789605113029539
1330955857,0.2759551882077602
1792258031,0.2559888084204917
1242712290,0.21582247284867406
512937330,0.18044727833823768
2014877183,0.14459791348501053
1321110577,0.1247985452405081
49476885,0.13619749814854726
240824161,0.04257728802157234
123241349,0.2062752692579912
995080172,0.15236683276118065
726530115,0.14293802126165076
2132313254,0.3679488236783591
710513062,0.19556022623125116
982628459,0.10173713879906959
554922519,0.2697800427344919
416066366,0.27001040329830284
897887849,0.14832873263551305
1288235658,0.19909820393272076
465670562,0.14766512844658553
667013194,0.18017613336371782
1763486611,0.33142789426752645
559898985,0.21412674293699804
299213117,0.26566576520235036
1756032648,0.24161767915757829
1942004014,0.13514373863880258
50787983,0.09093342360152395
102538663,0.1690319894407652
240157309,0.1782883517237037
743749216,0.15156253874071562
1252643327,0.1596487246258116
551467213,0.09420885087722262
508414281,0.1285891322719894
1486074576,0.22861619366376199
508791472,0.08635062850627474
874939009,0.10837887493954022
1653585308,0.09791402974756726
1850865910,0.35502056406126375
504284169,0.19761385509485446
2101545740,0.15797956013350278
488678133,0.17501541228092518
1593159448,0.2692713666405724
2013959173,0.09625007114241943
1584102958,0.037953397559387515
1442774953,0.12895473957981543
191731714,0.08021815282502646
1087099542,0.039703368180704135
1468571023,0.04248951842949945
142903475,0.1631745969878618
1383135351,0.27344658598134775
1074060526,0.10001117925124244
860729530,0.3157193710063365
1480513374,0.12979836783046844
1953537612,0.188237843526629
2094321647,0.07457648026472886
1467062277,0.2588861304025191
2029880606,0.05855275276787699
1291059191,0.08721357540407046
194093477,0.16194683708238441
2047734927,0.039047878974013045
518964432,0.07631712426114062
1965675462,0.23766906404595667
1586476217,0.2004967024280338
1913862400,0.15452861359842202
886961608,0.08230779164692162
1774190080,0.1373763715564353
1345694269,0.05475947713246592
1137606836,0.22965353184678144
897858599,0.2624113158051215
80450235,0.17456484560882374
632663135,0.23001509214179514
1604559959,0.13736786284219435
152079903,0.24924153205838045
1064756196,0.04023587837957461
1281604220,0.4016021591426951
21485734,0.18034619374015554
69370529,0.24317790652039162
569880200,0.30618211550107316
822674995,0.07566548195795098
756529367,0.04606957266917984
972939593,0.13880183516275899
1046935979,0.28218432157046425
1854728910,0.08452506317187346
925331976,0.21445594470925483
1449521553,0.052271955501243514
391151994,0.15459099520671488
1340633582,0.2085208054921871
795709137,0.14852595790728448
1089600182,0.2783219258319292
1390581888,0.4619503456665283
789486133,0.21412674293699804
1268356083,0.10631498234667541
798860152,0.22713106044217815
1030193732,0.06272624605823199
1127919549,0.16382271277561197
2059771894,0.2004967024280338
2019879723,0.24999516238192385
1797569985,0.036692972468998185
555271573,0.22397477167980567
1924666500,0.21939122189038995
830138199,0.25436440943592137
849343215,0.05082793702946113
291499146,0.32417457128099497
89255637,0.06646363548552689
1533313379,0.08023768116473333
1804669226,0.10431245355812055
1700783804,0.11798860556861449
2005932853,0.42480942161062996
1630777366,0.2808334012325156
688658146,0.15026259558461472
1976539527,0.24710563044905054
79134780,0.11360403413052392
1480642373,0.16746217845808517
93318415,0.15857468151201629
1623976131,0.2538812993882146
1269407743,0.08887606265332038
588577134,0.07405725294415642
1983622687,0.20082797147559195
1165405741,0.16831423064851483
458856384,0.1548291683406521
652070016,0.21246369571994575
1384265841,0.2388418316858709
1292238244,0.6577212425454935
1233898625,0.5704763146856988
1687651480,0.12133376863760982
610546612,0.1314690663943523
1474662241,0.11548424913789224
1418099662,0.11121151633529487
1841710082,0.11696647740453471
1003130764,0.22674496901275834
2003031348,0.24565867166775734
1625673738,0.07574249436657993
321191782,0.22822756912223457
851961230,0.035279824359134605
711387703,0.14415014917003555
1286140058,0.08173036010939935
1598795182,0.11851061358194473
2016725761,0.1595532195675278
1745193745,0.18240253577277973
1000527126,0.31253436256289047
637995988,0.13893494709191315
1515429483,0.3454111869427888
8574365,0.18306272436349655
998028350,0.12597937634218984
1517609519,0.03730675068711795
1404674071,0.14109795311960596
1558222194,0.18346179029920212
73337977,0.5977072832998184
756858965,0.14434570711400269
1425848159,0.23521047185399122
535354857,0.09340656720399892
14295248,0.18839658627681233
805415568,0.049446774230526194
1855633792,0.06559082448399213
2073723439,0.2048013869743926
2092684775,0.2632244589846692
125229677,0.16320027163485312
2083613968,0.21123913890459264
26410451,0.2037546999954144
1187375544,0.6068922908629053
1951039583,0.037690140352570844
1597799187,0.16633063812391277
186626641,0.17724619464651606
277582060,0.11019832967925172
849269528,0.13429555471433588
393847224,0.08082590024478735
